RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
7,WB,L,1658519926.7,122.60199999809265,2022-07-22 15:58:46.700000,2022-07-22 07:58:46.700000,2022-07-22 08:58:46.700000,2022-07-22 07:58:46.700000 AM,2022-07-22 08:58:46.700000 AM
7,WB,L,1658519928.7,124.60199999809265,2022-07-22 15:58:48.700000,2022-07-22 07:58:48.700000,2022-07-22 08:58:48.700000,2022-07-22 07:58:48.700000 AM,2022-07-22 08:58:48.700000 AM
7,WB,L,1658519928.7,124.60199999809265,2022-07-22 15:58:48.700000,2022-07-22 07:58:48.700000,2022-07-22 08:58:48.700000,2022-07-22 07:58:48.700000 AM,2022-07-22 08:58:48.700000 AM
7,WB,L,1658519928.7,124.60199999809265,2022-07-22 15:58:48.700000,2022-07-22 07:58:48.700000,2022-07-22 08:58:48.700000,2022-07-22 07:58:48.700000 AM,2022-07-22 08:58:48.700000 AM
7,WB,L,1658519937.7,8.700999975204468,2022-07-22 15:58:57.700000,2022-07-22 07:58:57.700000,2022-07-22 08:58:57.700000,2022-07-22 07:58:57.700000 AM,2022-07-22 08:58:57.700000 AM
7,WB,L,1658519937.7,8.700999975204468,2022-07-22 15:58:57.700000,2022-07-22 07:58:57.700000,2022-07-22 08:58:57.700000,2022-07-22 07:58:57.700000 AM,2022-07-22 08:58:57.700000 AM
7,WB,T,1658519884.6,41.60599994659424,2022-07-22 15:58:04.600000,2022-07-22 07:58:04.600000,2022-07-22 08:58:04.600000,2022-07-22 07:58:04.600000 AM,2022-07-22 08:58:04.600000 AM
7,WB,T,1658519889.2,46.206000089645386,2022-07-22 15:58:09.200000,2022-07-22 07:58:09.200000,2022-07-22 08:58:09.200000,2022-07-22 07:58:09.200000 AM,2022-07-22 08:58:09.200000 AM
1,NB,T,1658519883.3,86.28399991989136,2022-07-22 15:58:03.300000,2022-07-22 07:58:03.300000,2022-07-22 08:58:03.300000,2022-07-22 07:58:03.300000 AM,2022-07-22 08:58:03.300000 AM
1,NB,T,1658519883.3,86.28399991989136,2022-07-22 15:58:03.300000,2022-07-22 07:58:03.300000,2022-07-22 08:58:03.300000,2022-07-22 07:58:03.300000 AM,2022-07-22 08:58:03.300000 AM
1,NB,T,1658519922.8,6.180999994277954,2022-07-22 15:58:42.800000,2022-07-22 07:58:42.800000,2022-07-22 08:58:42.800000,2022-07-22 07:58:42.800000 AM,2022-07-22 08:58:42.800000 AM
1,NB,T,1658519922.8,6.180999994277954,2022-07-22 15:58:42.800000,2022-07-22 07:58:42.800000,2022-07-22 08:58:42.800000,2022-07-22 07:58:42.800000 AM,2022-07-22 08:58:42.800000 AM
1,NB,T,1658519923.5,6.88100004196167,2022-07-22 15:58:43.500000,2022-07-22 07:58:43.500000,2022-07-22 08:58:43.500000,2022-07-22 07:58:43.500000 AM,2022-07-22 08:58:43.500000 AM
1,NB,T,1658519923.5,6.88100004196167,2022-07-22 15:58:43.500000,2022-07-22 07:58:43.500000,2022-07-22 08:58:43.500000,2022-07-22 07:58:43.500000 AM,2022-07-22 08:58:43.500000 AM
1,NB,T,1658519927.0,10.38100004196167,2022-07-22 15:58:47.000000,2022-07-22 07:58:47.000000,2022-07-22 08:58:47.000000,2022-07-22 07:58:47.000000 AM,2022-07-22 08:58:47.000000 AM
1,NB,T,1658519927.0,10.38100004196167,2022-07-22 15:58:47.000000,2022-07-22 07:58:47.000000,2022-07-22 08:58:47.000000,2022-07-22 07:58:47.000000 AM,2022-07-22 08:58:47.000000 AM
1,NB,T,1658519931.0,14.38100004196167,2022-07-22 15:58:51.000000,2022-07-22 07:58:51.000000,2022-07-22 08:58:51.000000,2022-07-22 07:58:51.000000 AM,2022-07-22 08:58:51.000000 AM
1,NB,T,1658519931.0,14.38100004196167,2022-07-22 15:58:51.000000,2022-07-22 07:58:51.000000,2022-07-22 08:58:51.000000,2022-07-22 07:58:51.000000 AM,2022-07-22 08:58:51.000000 AM
2,WB,T,1658519883.3,107.04399991035461,2022-07-22 15:58:03.300000,2022-07-22 07:58:03.300000,2022-07-22 08:58:03.300000,2022-07-22 07:58:03.300000 AM,2022-07-22 08:58:03.300000 AM
2,WB,T,1658519883.3,107.04399991035461,2022-07-22 15:58:03.300000,2022-07-22 07:58:03.300000,2022-07-22 08:58:03.300000,2022-07-22 07:58:03.300000 AM,2022-07-22 08:58:03.300000 AM
2,WB,T,1658519885.9,1.5160000324249268,2022-07-22 15:58:05.900000,2022-07-22 07:58:05.900000,2022-07-22 08:58:05.900000,2022-07-22 07:58:05.900000 AM,2022-07-22 08:58:05.900000 AM
2,WB,T,1658519885.9,1.5160000324249268,2022-07-22 15:58:05.900000,2022-07-22 07:58:05.900000,2022-07-22 08:58:05.900000,2022-07-22 07:58:05.900000 AM,2022-07-22 08:58:05.900000 AM
2,WB,T,1658519893.1,8.715999841690063,2022-07-22 15:58:13.100000,2022-07-22 07:58:13.100000,2022-07-22 08:58:13.100000,2022-07-22 07:58:13.100000 AM,2022-07-22 08:58:13.100000 AM
2,WB,T,1658519893.1,8.715999841690063,2022-07-22 15:58:13.100000,2022-07-22 07:58:13.100000,2022-07-22 08:58:13.100000,2022-07-22 07:58:13.100000 AM,2022-07-22 08:58:13.100000 AM
2,WB,T,1658519893.1,8.715999841690063,2022-07-22 15:58:13.100000,2022-07-22 07:58:13.100000,2022-07-22 08:58:13.100000,2022-07-22 07:58:13.100000 AM,2022-07-22 08:58:13.100000 AM
2,WB,T,1658519895.8,11.41599988937378,2022-07-22 15:58:15.800000,2022-07-22 07:58:15.800000,2022-07-22 08:58:15.800000,2022-07-22 07:58:15.800000 AM,2022-07-22 08:58:15.800000 AM
2,WB,T,1658519895.8,11.41599988937378,2022-07-22 15:58:15.800000,2022-07-22 07:58:15.800000,2022-07-22 08:58:15.800000,2022-07-22 07:58:15.800000 AM,2022-07-22 08:58:15.800000 AM
2,WB,T,1658519895.8,11.41599988937378,2022-07-22 15:58:15.800000,2022-07-22 07:58:15.800000,2022-07-22 08:58:15.800000,2022-07-22 07:58:15.800000 AM,2022-07-22 08:58:15.800000 AM
2,WB,T,1658519897.8,13.41599988937378,2022-07-22 15:58:17.800000,2022-07-22 07:58:17.800000,2022-07-22 08:58:17.800000,2022-07-22 07:58:17.800000 AM,2022-07-22 08:58:17.800000 AM
2,WB,T,1658519897.8,13.41599988937378,2022-07-22 15:58:17.800000,2022-07-22 07:58:17.800000,2022-07-22 08:58:17.800000,2022-07-22 07:58:17.800000 AM,2022-07-22 08:58:17.800000 AM
7,EB,L,1658519718.3,34.60699987411499,2022-07-22 15:55:18.300000,2022-07-22 07:55:18.300000,2022-07-22 08:55:18.300000,2022-07-22 07:55:18.300000 AM,2022-07-22 08:55:18.300000 AM
1,WB,T,1658519939.2,108.58299994468689,2022-07-22 15:58:59.200000,2022-07-22 07:58:59.200000,2022-07-22 08:58:59.200000,2022-07-22 07:58:59.200000 AM,2022-07-22 08:58:59.200000 AM
1,WB,T,1658519939.2,108.58299994468689,2022-07-22 15:58:59.200000,2022-07-22 07:58:59.200000,2022-07-22 08:58:59.200000,2022-07-22 07:58:59.200000 AM,2022-07-22 08:58:59.200000 AM
1,SB,T,1658519928.9,37.28500008583069,2022-07-22 15:58:48.900000,2022-07-22 07:58:48.900000,2022-07-22 08:58:48.900000,2022-07-22 07:58:48.900000 AM,2022-07-22 08:58:48.900000 AM
4,EB,T,1658519884.0,90.78200006484985,2022-07-22 15:58:04.000000,2022-07-22 07:58:04.000000,2022-07-22 08:58:04.000000,2022-07-22 07:58:04.000000 AM,2022-07-22 08:58:04.000000 AM
4,EB,T,1658519884.0,90.78200006484985,2022-07-22 15:58:04.000000,2022-07-22 07:58:04.000000,2022-07-22 08:58:04.000000,2022-07-22 07:58:04.000000 AM,2022-07-22 08:58:04.000000 AM
4,EB,T,1658519884.0,90.78200006484985,2022-07-22 15:58:04.000000,2022-07-22 07:58:04.000000,2022-07-22 08:58:04.000000,2022-07-22 07:58:04.000000 AM,2022-07-22 08:58:04.000000 AM
4,EB,T,1658519890.9,97.68200016021729,2022-07-22 15:58:10.900000,2022-07-22 07:58:10.900000,2022-07-22 08:58:10.900000,2022-07-22 07:58:10.900000 AM,2022-07-22 08:58:10.900000 AM
4,EB,T,1658519890.9,97.68200016021729,2022-07-22 15:58:10.900000,2022-07-22 07:58:10.900000,2022-07-22 08:58:10.900000,2022-07-22 07:58:10.900000 AM,2022-07-22 08:58:10.900000 AM
4,EB,T,1658519890.9,97.68200016021729,2022-07-22 15:58:10.900000,2022-07-22 07:58:10.900000,2022-07-22 08:58:10.900000,2022-07-22 07:58:10.900000 AM,2022-07-22 08:58:10.900000 AM
4,EB,T,1658519899.8,106.58200001716614,2022-07-22 15:58:19.800000,2022-07-22 07:58:19.800000,2022-07-22 08:58:19.800000,2022-07-22 07:58:19.800000 AM,2022-07-22 08:58:19.800000 AM
4,EB,T,1658519899.8,106.58200001716614,2022-07-22 15:58:19.800000,2022-07-22 07:58:19.800000,2022-07-22 08:58:19.800000,2022-07-22 07:58:19.800000 AM,2022-07-22 08:58:19.800000 AM
4,WB,T,1658519812.5,34.18400001525879,2022-07-22 15:56:52.500000,2022-07-22 07:56:52.500000,2022-07-22 08:56:52.500000,2022-07-22 07:56:52.500000 AM,2022-07-22 08:56:52.500000 AM
4,WB,T,1658519812.5,34.18400001525879,2022-07-22 15:56:52.500000,2022-07-22 07:56:52.500000,2022-07-22 08:56:52.500000,2022-07-22 07:56:52.500000 AM,2022-07-22 08:56:52.500000 AM
3,WB,T,1658519785.4,3383.40900015831,2022-07-22 15:56:25.400000,2022-07-22 07:56:25.400000,2022-07-22 08:56:25.400000,2022-07-22 07:56:25.400000 AM,2022-07-22 08:56:25.400000 AM
3,WB,T,1658519785.4,3383.40900015831,2022-07-22 15:56:25.400000,2022-07-22 07:56:25.400000,2022-07-22 08:56:25.400000,2022-07-22 07:56:25.400000 AM,2022-07-22 08:56:25.400000 AM
